Date,DJSI-US,food inflation index (cpi),D3,D4,D5,D6,Crude
12/17/2013,135.24,#N/A,#N/A,#N/A,#N/A,#N/A,108.91
12/18/2013,135.09,#N/A,#N/A,#N/A,#N/A,#N/A,109.56
12/19/2013,135.55,#N/A,#N/A,#N/A,#N/A,#N/A,110.78
12/20/2013,135.94,#N/A,#N/A,#N/A,#N/A,#N/A,112.15
12/23/2013,136.51,#N/A,#N/A,0.24,0.5,0.34,111.58
12/24/2013,137.45,#N/A,#N/A,#N/A,#N/A,#N/A,111.57
12/26/2013,137.53,#N/A,#N/A,#N/A,#N/A,#N/A,111.65
12/27/2013,137.94,#N/A,#N/A,#N/A,#N/A,#N/A,112.06
12/30/2013,136.75,#N/A,#N/A,0.3,0.75,0.53,110.47
12/31/2013,137.01,#N/A,#N/A,#N/A,#N/A,#N/A,109.95
1/1/2014,136.55,97.12,#N/A,#N/A,#N/A,#N/A,109.95
1/2/2014,137.44,#N/A,#N/A,#N/A,#N/A,#N/A,107.94
1/3/2014,137.08,#N/A,#N/A,#N/A,#N/A,#N/A,106.57
1/6/2014,137.17,#N/A,#N/A,0.28,0.29,0.01,106.71
1/7/2014,137.45,#N/A,#N/A,#N/A,#N/A,#N/A,107.01
1/8/2014,135.52,#N/A,#N/A,#N/A,#N/A,#N/A,107.42
1/9/2014,136.9,#N/A,#N/A,#N/A,#N/A,#N/A,107.49
1/10/2014,137.69,#N/A,#N/A,#N/A,#N/A,#N/A,106.44
1/13/2014,137.37,#N/A,#N/A,0.39,0.34,0.25,108.02
1/14/2014,136.83,#N/A,#N/A,#N/A,#N/A,#N/A,107.12
1/15/2014,136.83,#N/A,#N/A,#N/A,#N/A,#N/A,108.09
1/16/2014,136.85,#N/A,#N/A,#N/A,#N/A,#N/A,107.46
1/17/2014,136.72,#N/A,#N/A,#N/A,#N/A,#N/A,108.45
1/20/2014,135.59,#N/A,#N/A,0.31,0.31,0.3,108.01
1/21/2014,132.99,#N/A,#N/A,#N/A,#N/A,#N/A,109.17
1/22/2014,132.43,#N/A,#N/A,#N/A,#N/A,#N/A,109.69
1/23/2014,133.31,#N/A,#N/A,#N/A,#N/A,#N/A,109.69
1/24/2014,132.22,#N/A,#N/A,#N/A,#N/A,#N/A,109.14
1/27/2014,133.17,#N/A,#N/A,0.5,0.33,0.31,108.72
1/28/2014,132.12,#N/A,#N/A,#N/A,#N/A,#N/A,109.1
1/29/2014,128.91,#N/A,#N/A,#N/A,#N/A,#N/A,108.83
1/30/2014,129.52,#N/A,#N/A,#N/A,#N/A,#N/A,109.36
1/31/2014,129.33,#N/A,#N/A,#N/A,#N/A,#N/A,108.16
2/3/2014,131.05,#N/A,#N/A,0.35,0.32,0.36,106.55
2/4/2014,132.67,#N/A,#N/A,#N/A,#N/A,#N/A,107.04
2/5/2014,132.78,#N/A,#N/A,#N/A,#N/A,#N/A,106.81
2/6/2014,134.42,#N/A,#N/A,#N/A,#N/A,#N/A,108.15
2/7/2014,134.4,#N/A,#N/A,#N/A,#N/A,#N/A,110.12
2/10/2014,135.02,#N/A,#N/A,0.47,1.03,0.4,110.18
2/11/2014,135.76,#N/A,#N/A,#N/A,#N/A,#N/A,109.21
2/12/2014,135.68,#N/A,#N/A,#N/A,#N/A,#N/A,108.62
2/13/2014,135.02,#N/A,#N/A,#N/A,#N/A,#N/A,108.98
2/14/2014,136.01,#N/A,#N/A,#N/A,#N/A,#N/A,108.63
2/17/2014,135.68,#N/A,#N/A,0.46,0.57,0.44,108.63
2/18/2014,136.57,#N/A,#N/A,#N/A,#N/A,#N/A,110.14
2/19/2014,136.27,#N/A,#N/A,#N/A,#N/A,#N/A,110.37
2/20/2014,136.33,#N/A,#N/A,#N/A,#N/A,#N/A,109.42
2/21/2014,136.91,#N/A,#N/A,#N/A,#N/A,#N/A,109.03
2/24/2014,137.43,#N/A,#N/A,0.49,0.57,0.39,109.76
2/25/2014,136.25,#N/A,#N/A,#N/A,#N/A,#N/A,109.19
2/26/2014,138.23,#N/A,#N/A,#N/A,#N/A,#N/A,109.39
2/28/2014,138.27,#N/A,#N/A,#N/A,#N/A,#N/A,108.98
3/3/2014,138.3,#N/A,#N/A,0.54,0.55,0.45,111.26
3/4/2014,138.41,#N/A,#N/A,#N/A,#N/A,#N/A,109.17
3/5/2014,137.72,#N/A,#N/A,#N/A,#N/A,#N/A,108.15
3/6/2014,137.85,#N/A,#N/A,#N/A,#N/A,#N/A,107.99
3/7/2014,136.5,#N/A,#N/A,#N/A,#N/A,#N/A,109.14
3/10/2014,136.05,#N/A,#N/A,0.42,0.29,0.29,108.27
3/11/2014,137.57,#N/A,#N/A,#N/A,#N/A,#N/A,108.35
3/12/2014,138.61,#N/A,#N/A,#N/A,#N/A,#N/A,107.88
3/13/2014,137.96,#N/A,#N/A,#N/A,#N/A,#N/A,107.48
3/14/2014,139.16,#N/A,#N/A,#N/A,#N/A,#N/A,108.08
3/18/2014,138.35,#N/A,#N/A,#N/A,#N/A,#N/A,106.79
3/19/2014,139.41,#N/A,#N/A,#N/A,#N/A,#N/A,105.95
3/20/2014,138.7,#N/A,#N/A,#N/A,#N/A,#N/A,105.73
3/21/2014,138.47,#N/A,#N/A,#N/A,#N/A,#N/A,107.2
3/24/2014,139.3,#N/A,#N/A,0.49,0.29,0.29,106.59
3/25/2014,140.43,#N/A,#N/A,#N/A,#N/A,#N/A,107.01
3/26/2014,141.2,#N/A,#N/A,#N/A,#N/A,#N/A,105.9
3/27/2014,141.59,#N/A,#N/A,#N/A,#N/A,#N/A,106.58
3/28/2014,141.52,#N/A,#N/A,#N/A,#N/A,#N/A,106.64
3/31/2014,140.07,#N/A,#N/A,0.48,0.35,0.35,105.95
4/1/2014,139.09,98.25,#N/A,#N/A,#N/A,#N/A,105.7
4/2/2014,139.32,#N/A,#N/A,#N/A,#N/A,#N/A,103.37
4/3/2014,140.55,#N/A,#N/A,#N/A,#N/A,#N/A,104.88
4/4/2014,138.03,#N/A,#N/A,#N/A,#N/A,#N/A,106.41
4/7/2014,137.16,#N/A,#N/A,0.49,0.49,0.47,104.89
4/9/2014,139.62,#N/A,#N/A,#N/A,#N/A,#N/A,107.39
4/10/2014,140.8,#N/A,#N/A,#N/A,#N/A,#N/A,107.1
